Open	High	Low	Close	Volume	volume_adi	volume_obv	volume_cmf	volume_fi	volume_em	volume_vpt	volume_nvi	volatility_atr	volatility_bbh	volatility_bbl	volatility_bbm	volatility_bbhi	volatility_bbli	volatility_kcc	volatility_kch	volatility_kcl	volatility_kchi	volatility_kcli	volatility_dch	volatility_dcl	volatility_dchi	volatility_dcli	trend_macd	trend_macd_signal	trend_macd_diff	trend_ema_fast	trend_ema_slow	trend_adx	trend_adx_pos	trend_adx_neg	trend_vortex_ind_pos	trend_vortex_ind_neg	trend_vortex_diff	trend_trix	trend_mass_index	trend_cci	trend_dpo	trend_kst	trend_kst_sig	trend_kst_diff	trend_ichimoku_a	trend_ichimoku_b	trend_visual_ichimoku_a	trend_visual_ichimoku_b	trend_aroon_up	trend_aroon_down	trend_aroon_ind	momentum_rsi	momentum_mfi	momentum_tsi	momentum_uo	momentum_stoch	momentum_stoch_signal	momentum_wr	momentum_ao	others_dr	others_dlr	others_cr
303.61	303.71	303.61	303.71	17.32766	17.32766	-126.44890000000004	0.3988496534240839	1.3170469999995509	-0.0013730812009869827	0.005707209907445107	1024.8115203602677	0.12214508917985387	304.22676200023864	302.53023799976086	303.37849999999975	0.0	0.0	303.58799999999997	303.68399999999986	303.49199999999985	0.0	0.0	303.71	302.6	1.0	0.0	0.13785870736637662	0.11405901444856327	0.02379969291781335	303.5586947319637	303.42083602459735	20.0	20.0	20.0	1.0	0.9363057324840979	0.06369426751590213	0.0051346784723812775	24.607853739618633	62.37929702589994	0.23150000000026694	1.4373655440596607	0.7215113162736333	0.7158542277860274	303.0175	303.16999999999996	303.35249999999996	303.23	100.0	36.0	64.0	87.5291556436825	100.00000000000001	11.486352350176489	96.6982674076496	100.0	99.99999999999996	-0.0	0.3573529411762024	0.03293699153519292	0.032931568498906216	0.8567728223690674
303.71	304.97	303.71	304.97	21.80595	39.133610000000004	-104.64295000000004	0.4851475565549797	-11.437409600000112	0.0016493824984939144	0.09617343426621185	1024.8115203602677	0.20342043995272485	304.5393591010821	302.44664089891745	303.49299999999977	1.0	0.0	303.68199999999996	303.9039999999998	303.4599999999998	0.0	0.0	304.97	302.6	1.0	0.0	0.240229683975258	0.13929314835390225	0.10093653562135577	303.7758186193539	303.53558893537866	20.0	20.0	20.0	1.0353356890459238	0.5194346289752672	0.5159010600706566	0.006296428102183771	24.58403303570369	223.72113466546452	0.11700000000024602	1.782007351754096	0.9603087146916115	0.8216986370624845	303.64750000000004	303.435	303.35249999999996	303.23	100.0	32.0	68.0	98.0288370915202	100.00000000000001	15.335833319304765	97.43719868053799	100.0	99.99999999999996	-0.0	0.48188235294094284	0.4148694478285364	0.4140112373513638	1.275196758874908
304.61	304.61	304.61	304.61	23.580560000000002	21.80595	-128.22351000000003	0.4348546246649092	5.627610000000214	0.002568764892931388	0.0626306943066294	1024.8115203602677	0.2146046942418169	304.67539957856746	302.50360042143194	303.5894999999997	0.0	0.0	303.782	304.0039999999998	303.55999999999983	0.0	0.0	304.97	302.6	0.0	0.0	0.2889792609822166	0.16923037087956513	0.11974889010265147	303.90415421637636	303.61517495539414	20.0	20.0	20.0	1.4844961240310002	0.4728682170542666	1.0116279069767335	0.00767248465940491	24.572789855618147	236.831389968543	0.020500000000311047	2.0237764491945986	1.1911150958482861	0.8326613533463125	304.0375	303.435	302.9625	303.16999999999996	96.0	28.000000000000004	68.0	76.73117335102833	62.36551080302956	17.452178591365016	82.81092012133435	83.78378378378336	94.59459459459441	-16.21621621621663	0.6524705882350759	-0.11804439780962461	-0.11811412508704322	1.1556470627303916
304.61	304.61	304.61	304.61	0.0	0.0	0.0	0.43519025646033105	7.8501420000002975	0.002782828634009004	-0.027835530052137333	1024.8115203602677	0.19927578751025857	304.77460896270446	302.5973910372949	303.6859999999997	0.0	0.0	303.91066666666666	304.0466666666665	303.7746666666665	0.0	0.0	304.97	302.6	0.0	0.0	0.3238801629001955	0.2001603292836912	0.1237198336165043	304.01274587539535	303.68886571249516	20.0	20.0	20.0	1.2480620155038666	0.4728682170542666	0.7751937984496	0.009117815162259192	24.566267992445724	224.03172403179738	-0.07599999999968077	2.2655455466351007	1.4050280541959423	0.8605174924391583	304.0375	303.435	302.9625	303.16999999999996	92.0	24.0	68.0	76.73117335102833	62.36551080302956	19.26175115278085	82.81092012133435	83.78378378378336	89.18918918918887	-16.21621621621663	0.8230588235292089	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	4.95575	0.0	0.0	0.5450781636023387	-0.0	0.002782828634009004	0.0	1024.8115203602677	0.18504180268809725	304.82283514188805	302.75016485811125	303.78649999999965	0.0	0.0	304.0106666666667	304.1466666666665	303.8746666666665	0.0	0.0	304.97	302.68	0.0	0.0	0.3475332322010445	0.2296349098671619	0.11789832233388259	304.10463112533455	303.7570978931335	20.0	20.0	20.0	1.2480620155038666	0.4728682170542666	0.7751937984496	0.010529444298870639	24.562015263239005	169.58836514744047	-0.17649999999963484	2.61936285298743	1.6165495828568552	1.002813270130575	304.0375	303.435	302.9625	303.16999999999996	88.0	20.0	68.0	76.73117335102833	62.36551080302956	20.825859167177576	82.58453131306825	83.78378378378336	83.7837837837833	-16.21621621621663	0.9936470588233419	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	5.3445800000000006	0.0	0.0	0.5319420706858076	0.0	0.002568764892931388	0.0	1024.8115203602677	0.17182453106751888	304.8420587490905	302.9239412509088	303.88299999999964	0.0	0.0	304.11066666666665	304.2466666666665	303.9746666666665	0.0	0.0	304.97	303.61	0.0	0.0	0.36210434640327094	0.25612879717438375	0.10597554922888719	304.18238018297535	303.8202758365721	20.0	20.0	20.0	1.2480620155038666	0.4728682170542666	0.7751937984496	0.011837074930474924	24.559024661857972	135.4326117064645	-0.27299999999962665	2.9678502014775394	1.8489328029616543	1.1189173985158851	304.0375	303.435	302.9625	303.16999999999996	84.0	16.0	68.0	76.73117335102833	62.36551080302956	22.190498911887413	82.58453131306825	83.78378378378336	83.7837837837833	-16.21621621621663	1.154235294117484	0.0	0.0	1.1556470627303916
303.8	304.61	303.8	304.61	92.68562	92.68562	0.0	0.6743590030720558	0.0	0.0022965045856192558	0.0	1024.8115203602677	0.21740849313412486	304.93542022913846	302.93057977086085	303.93299999999965	0.0	0.0	304.1836666666667	304.4006666666665	303.9666666666665	0.0	0.0	304.97	303.61	0.0	0.0	0.36939391615345585	0.27878182097019816	0.09061209518325769	304.24816784713295	303.8787739309795	20.0	20.0	20.0	0.9498525073746272	0.5988200589970513	0.35103244837757597	0.012995536193876906	25.34755025560865	76.11762152782822	-0.322999999999638	3.1818811194565937	2.087238111120222	1.0946430083363716	304.0375	303.435	302.9625	303.16999999999996	80.0	12.0	68.0	76.73117335102833	62.36551080302956	23.390854335706724	87.5999521590879	83.78378378378336	83.7837837837833	-16.21621621621663	1.1097352941174563	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	3.90919	92.68562	0.0	0.6669309369281126	-0.0	0.0027724000064037373	0.0	1024.8115203602677	0.20187931505311593	305.01685023856743	302.9491497614318	303.9829999999996	0.0	0.0	304.28366666666665	304.50066666666646	304.0666666666665	0.0	0.0	304.97	303.61	0.0	0.0	0.3708955001545746	0.29720455680707347	0.07369094334750115	304.3038343321894	303.93293883203484	20.0	20.0	20.0	1.5928853754940642	0.4624505928853764	1.1304347826086878	0.013978729952753753	25.881258333025958	102.24766436204615	-0.37299999999959255	3.395912037435648	2.3314655073325583	1.0644465301030896	304.0375	303.435	302.9625	303.16999999999996	76.0	8.0	68.0	76.73117335102835	62.36551080302956	24.454297998545524	86.23397741873849	73.52941176470515	80.3656597774239	-26.470588235294855	1.0803235294116007	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	32.71312	0.0	0.0	0.5845479329714476	-0.0	0.0027724000064037373	0.0	1024.8115203602677	0.18745936397789337	305.08741627652796	302.9785837234713	304.0329999999996	0.0	0.0	304.38366666666667	304.6006666666665	304.1666666666665	0.0	0.0	304.97	303.61	0.0	0.0	0.36784522543092635	0.3113326905318441	0.056512534899082256	304.3509367426218	303.98309151719087	20.0	20.0	20.0	1.252964426877462	0.4624505928853764	0.7905138339920856	0.01477480374401088	26.268253782294764	89.19687277900407	-0.4229999999996039	3.6090646067102674	2.586973967745647	1.0220906389646203	304.0375	303.435	302.9625	303.16999999999996	72.0	4.0	68.0	76.73117335102833	62.36551080302956	25.402445084683716	77.11716830192904	73.52941176470515	76.9475357710645	-26.470588235294855	1.0372352941174654	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	10.806280000000001	0.0	0.0	0.5700157941044047	0.0	0.0027724000064037373	0.0	1024.8115203602677	0.17406940940804386	305.14774805519863	303.0182519448006	304.08299999999963	0.0	0.0	304.48366666666664	304.7006666666665	304.26666666666654	0.0	0.0	304.97	303.61	0.0	0.0	0.361263440603409	0.3213188405461571	0.03994460005725187	304.3907926283723	304.0295291877689	20.0	20.0	20.0	1.252964426877462	0.4624505928853764	0.7905138339920856	0.015382325409031984	26.417151518815185	79.09604519778624	-0.4729999999996153	3.8177917702841944	2.8514657706594844	0.96632599962471	304.0625	303.435	302.72999999999996	303.16999999999996	68.0	4.0	64.0	76.73117335102833	62.36551080302956	26.252591668232682	94.69958588434704	73.52941176470515	73.52941176470507	-26.470588235294855	0.9804705882351072	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	8.65124	0.0	0.0	0.5708165391807678	-0.0	0.0027724000064037373	0.0	1024.8115203602677	0.16163588016461214	305.19814342992504	303.06785657007424	304.13299999999964	0.0	0.0	304.577	304.7839999999998	304.36999999999983	0.0	0.0	304.97	303.61	0.0	0.0	0.3519898092349081	0.3274530342839073	0.02453677495100076	304.42451683939197	304.07252703015706	20.0	20.0	20.0	1.252964426877462	0.4624505928853764	0.7905138339920856	0.01580727343253856	26.531312966904924	71.11560498824588	-0.5229999999996267	4.008706433487233	3.098876779740944	0.9098296537462889	304.01500000000004	303.435	302.72999999999996	303.16999999999996	64.0	4.0	60.0	76.73117335102833	62.36551080302956	27.018742335190243	94.69958588434704	73.52941176470515	73.52941176470507	-26.470588235294855	0.9122352941174654	0.0	0.0	1.1556470627303916
303.8	304.61	303.8	304.61	54.88612	54.88612	0.0	0.631134547415498	0.0	0.002312636857093574	0.0	1024.8115203602677	0.20794760300999715	305.2386135656559	303.1273864343434	304.18299999999965	0.0	0.0	304.556	304.71799999999985	304.3939999999999	0.0	0.0	304.97	303.61	0.0	0.0	0.34071286370578946	0.33010500016828376	0.010607863537505702	304.4530527102548	304.112339846549	20.0	20.0	20.0	0.9491017964071814	0.5928143712574848	0.3562874251496966	0.01606068922601998	27.4318698631868	30.688051100504687	-0.4729999999996721	3.9702682081132616	3.3151536418430174	0.6551145662702442	304.0325	303.435	302.905	303.16999999999996	60.0	4.0	56.0	76.73117335102833	62.36551080302956	27.712357733324012	95.85506952197292	73.52941176470515	73.52941176470507	-26.470588235294855	0.8673823529409788	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	11.95186	54.88612	0.0	0.6169164737358112	0.0	0.002312636857093574	0.0	1024.8115203602677	0.19309420279499737	305.2688845698735	303.19711543012573	304.2329999999996	0.0	0.0	304.556	304.71799999999985	304.3939999999999	0.0	0.0	304.97	303.61	0.0	0.0	0.32799488225191453	0.32968297658500995	-0.0016880943330954135	304.4771984471387	304.14920356488676	20.0	20.0	20.0	1.19161676646706	0.5928143712574848	0.5988023952095752	0.016156864398331715	28.069862501961456	62.65984654735004	0.7370000000004211	4.014887620900401	3.5095249834280513	0.5053626374723499	304.0325	303.435	302.93	303.16999999999996	56.00000000000001	4.0	52.00000000000001	76.73117335102833	62.36551080302956	28.342907234312115	96.03679239459214	73.52941176470515	73.52941176470507	-26.470588235294855	0.8106176470586206	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	49.36699	0.0	0.0	0.4798052493661713	-0.0	0.002312636857093574	0.0	1024.8115203602677	0.17930175973821183	305.28835618197155	303.2776438180277	304.2829999999996	0.0	0.0	304.556	304.71799999999985	304.3939999999999	0.0	0.0	304.97	303.61	0.0	0.0	0.3142928183156073	0.32660494493112946	-0.012312126615522168	304.4976294552712	304.1833366369556	20.0	20.0	20.0	1.19161676646706	0.5928143712574848	0.5988023952095752	0.016111958393143177	27.24656187818603	58.44323765197672	0.3270000000003961	4.05950703368754	3.6695410035058416	0.3899660301816983	304.0325	303.435	302.93	303.16999999999996	52.0	4.0	48.0	76.73117335102833	62.36551080302956	28.91828351530215	96.02447668128141	73.52941176470515	73.52941176470507	-26.470588235294855	0.7538529411762624	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	0.0	0.0	0.0	0.4876034870876919	-0.0	0.002481310263096796	0.0	1024.8115203602677	0.1664944911854824	305.29600188555156	303.3699981144477	304.33299999999963	0.0	0.0	304.556	304.71799999999985	304.3939999999999	0.0	0.0	304.97	303.61	0.0	0.0	0.2999758984672667	0.3212791356383569	-0.021303237171090228	304.51491723138327	304.214941332916	20.0	20.0	20.0	1.1975308641975226	0.6111111111111043	0.5864197530864184	0.01594296049562134	26.72778671435393	54.80984340049981	0.2770000000003847	4.103239575911926	3.795695378442996	0.3075441974689297	304.0325	303.435	302.93	303.16999999999996	48.0	4.0	44.0	76.73117335102833	48.04008553281273	29.445117699539185	95.75619575619568	71.42857142857143	72.8291316526605	-28.571428571428573	0.6970882352939043	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	0.0	0.0	0.0	0.49415750267206604	-0.0	-0.0008651186305536465	0.0	1024.8115203602677	0.15460202752937652	305.29016678672906	303.4758332132702	304.38299999999964	0.0	0.0	304.556	304.71799999999985	304.3939999999999	0.0	0.0	304.97	303.61	0.0	0.0	0.2853404096878194	0.3140913904482494	-0.028750980760430034	304.529545349632	304.24420493994415	20.0	20.0	20.0	1.2727272727272805	1.0	0.2727272727272805	0.015666925723965563	26.36955321929284	51.95618153370316	0.22700000000037335	4.132468871861468	3.9013162398213157	0.23115263204015202	304.0325	303.435	302.93	303.16999999999996	44.0	4.0	40.0	76.73117335102832	0.0	29.92902181337051	93.73599373599357	100.0	81.65266106442543	-0.0	0.6403235294115461	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	7.201289999999999	0.0	0.0	0.48922750334627774	0.0	-0.0008651186305536465	0.0	1024.8115203602677	0.14355902556299246	305.268151420243	303.5978485797563	304.43299999999965	0.0	0.0	304.58299999999997	304.6639999999999	304.50199999999984	0.0	0.0	304.97	303.61	0.0	0.0	0.2706221160662494	0.30539753557184945	-0.034775419505600036	304.54192298815013	304.2713008720839	20.0	20.0	20.0	1.0	1.0	0.0	0.015300427029978057	26.106823810934824	48.53675945759469	0.17700000000036198	3.9784295058201766	3.9660404029751515	0.012389102845025146	304.0325	303.435	302.93	303.16999999999996	40.0	4.0	36.0	76.73117335102833	0.0	30.374777393197878	98.7755102040816	100.0	90.47619047619037	-0.0	0.6645588235292053	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	0.01444	0.0	0.0	0.49188174679670194	0.0	-0.0007930254113408426	0.0	1024.8115203602677	0.13330480945135015	305.2252611258475	303.7407388741517	304.4829999999996	0.0	0.0	304.58299999999997	304.6639999999999	304.50199999999984	0.0	0.0	304.97	303.61	0.0	0.0	0.2560066767012472	0.29551936379772903	-0.03951268709648181	304.55239637458857	304.2963896978873	20.0	20.0	20.0	1.0	1.0	0.0	0.01485917695195682	25.905688739245672	45.47404547411563	0.12700000000040745	3.8796185312145974	3.996101950142299	-0.11648341892770153	304.0325	303.435	302.93	303.16999999999996	36.0	4.0	32.0	76.73117335102835	0.0	30.786483697777456	98.7755102040816	100.0	99.99999999999989	-0.0	0.6077941176468471	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	7.78752	0.0	0.0	0.4872218446165407	0.0	-0.0007930254113408426	0.0	1024.8115203602677	0.12378303734768228	305.15217092274764	303.9138290772516	304.5329999999996	0.0	0.0	304.58299999999997	304.6639999999999	304.50199999999984	0.0	0.0	304.97	303.61	0.0	0.0	0.241638378871869	0.284743166812557	-0.043104787940688005	304.56125847080574	304.31962009193387	20.0	20.0	20.0	1.0	1.0	0.0	0.01435778074530732	24.392848013445597	42.93785310745287	0.07700000000039608	3.780807556609018	3.9919925930672795	-0.2111850364582617	304.0325	303.435	302.93	303.16999999999996	32.0	4.0	28.0	76.73117335102835	0.0	31.1676752713315	50.0	100.0	99.99999999999989	-0.0	0.5498529411762547	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	0.31215	0.0	0.0	0.5284607441057512	0.0	-0.0007930254113408426	0.0	1024.8115203602677	0.11494139182284784	305.0242947457527	304.1417052542466	304.58299999999963	0.0	0.0	304.58299999999997	304.6639999999999	304.50199999999984	0.0	0.0	304.97	303.71	0.0	0.0	0.22762745173889698	0.273320023797825	-0.045692572058928016	304.5687571676049	304.341129715866	20.0	20.0	20.0	1.0	1.0	0.0	0.013809590355747765	23.403911895598384	41.108132261113646	0.027000000000384716	3.59979199716464	3.9465576556981024	-0.3467656585334624	304.24750000000006	303.435	302.95	303.16999999999996	28.000000000000004	4.0	24.000000000000004	76.73117335102835	0.0	31.521416005429824	50.0	100.0	99.99999999999989	-0.0	0.49308823529389656	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	9.98174	0.0	0.0	0.4895954206681573	0.0	-0.0004980767450860326	0.0	1024.8115203602677	0.10673129240693013	304.7889968943723	304.4670031056269	304.6279999999996	0.0	0.0	304.58299999999997	304.6639999999999	304.50199999999984	0.0	0.0	304.97	304.61	0.0	1.0	0.21405618457959008	0.261467255954178	-0.04741107137458794	304.57510221874253	304.36104603416294	20.0	20.0	20.0	2.0	1.0	1.0	0.013226634646967867	22.69526961596747	39.21568627487478	-0.017999999999574356	3.4121695186253813	3.884546690199449	-0.47237717157406767	304.45000000000005	303.435	302.9675	303.16999999999996	24.0	4.0	20.0	76.73117335102835	0.0	31.850375003847503	50.0	100.0	99.99999999999989	-0.0	0.4636764705879841	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	1.89411	0.0	0.0	0.45261495922495504	0.0	-0.0004980767450860326	0.0	1024.8115203602677	0.09910762866357799	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.20098403867973502	0.24937061249928943	-0.04838657381955441	304.58047110816676	304.379487069487	20.0	20.0	20.0	1.0	1.0	0.0	0.012619606262168803	22.15789314613899	37.037037037461566	4.547473508864641e-13	3.1416710965486914	3.7875226319381476	-0.6458515353894563	304.45000000000005	303.435	302.9675	303.16999999999996	20.0	4.0	16.0	76.73117335102833	0.0	32.15688822916812	50.0	100.0	99.99999999999989	-0.0	0.4342647058821285	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	4.38976	0.0	0.0	0.48092192790420996	-0.0	-0.0004980767450860326	0.0	1024.8115203602677	0.09202851233046527	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.18845191252478344	0.23718687250438827	-0.048734959979604836	304.5850140146026	304.39656210207784	20.0	20.0	20.0	1.0	1.0	0.0	0.011997889563847959	21.73423943807692	37.037037037461566	4.547473508864641e-13	2.8947815540339277	3.658108689754413	-0.7633271357204854	304.45000000000005	303.435	302.9675	303.16999999999996	16.0	4.0	12.0	76.73117335102833	0.0	32.4430089457853	50.0	100.0	99.99999999999989	-0.0	0.3958823529409301	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	14.75726	0.0	0.0	0.4588544811336447	0.0	-0.0004980767450860326	0.0	1024.8115203602677	0.08545504716400346	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.17648569501631073	0.22504663700677277	-0.04856094199046204	304.588858012356	304.4123723173397	20.0	20.0	20.0	1.0	1.0	0.0	0.011369617411745308	21.390564464852105	37.037037037461566	4.547473508864641e-13	2.6478920115191635	3.496403404821884	-0.8485113933027204	304.45000000000005	303.435	302.9675	303.16999999999996	12.0	4.0	8.0	76.73117335102833	0.0	32.71054926493468	50.0	100.0	99.99999999999989	-0.0	0.36647058823501766	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	7.89193	0.0	0.0	0.45470319696609274	0.0	-0.0004980767450860326	0.0	1024.8115203602677	0.0793511152237175	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.1650992203802275	0.21305715368146372	-0.04795793330123621	304.59211062583967	304.42701140545944	20.0	20.0	20.0	1.0	1.0	0.0	0.01074174723145476	21.10556801218	37.037037037461566	4.547473508864641e-13	2.4010024690043994	3.3040182489488763	-0.9030157799444769	304.45000000000005	303.435	302.9675	303.16999999999996	8.0	4.0	4.0	76.73117335102833	0.0	32.96111457060997	50.0	100.0	99.99999999999989	-0.0	0.33705882352916205	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	5.66706	0.0	0.0	0.4542518357012306	-0.0	0.0	0.0	1024.8115203602677	0.0736831784220234	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.15429672064112765	0.2013050670733965	-0.04700834643226884	304.59486283724897	304.44056611660784	20.0	20.0	20.0	1.0	1.0	0.0	0.010120149004337053	20.67049768725354	37.037037037461566	4.547473508864641e-13	2.1607198455845165	3.1020505089226917	-0.9413306633381753	304.45000000000005	303.435	302.9675	303.16999999999996	4.0	8.0	-4.0	76.73117335102835	0.0	33.19613221007912	50.0	50.0	83.33333333333321	-50.0	0.3076470588232496	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	1.47414	0.0	0.0	0.23490119243572385	-0.0	0.0	0.0	1024.8115203602677	0.06842009424902173	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.14407485650275476	0.18985902495926815	-0.0457841684565134	304.5971916315184	304.45311677501564	20.0	20.0	20.0	1.0	1.0	0.0	0.009509699561255535	18.674070742175413	35.08771929909318	4.547473508864641e-13	2.003313165702064	2.893572134976855	-0.8902589692747909	304.475	303.435	303.0175	303.16999999999996	4.0	4.0	0.0	76.73117335102833	0.0	33.416875533654114	50.0	50.0	66.66666666666656	-50.0	0.278235294117394	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	1.95715	0.0	0.0	0.2368801665019738	-0.0	0.0	0.0	1024.8115203602677	0.0635329446598059	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.13442439477751122	0.1787720989229168	-0.044347704145405564	304.59916214974635	304.46473775496884	20.0	20.0	20.0	1.0	1.0	0.0	0.008914378966792626	17.370511663586452	35.08771929909318	4.547473508864641e-13	1.8222976062576854	2.675959918271151	-0.8536623120134654	304.4075	303.435	303.64750000000004	303.435	4.0	4.0	0.0	76.73117335102835	0.0	33.62448414010951	50.0	50.0	49.999999999999886	-50.0	0.23617647058796365	0.0	0.0	1.1556470627303916
304.61	304.61	304.61	304.61	8.657969999999999	0.0	0.0	0.2643216069269966	0.0	0.0	0.0	1024.8115203602677	0.058994877184105475	304.60999999999956	304.60999999999956	304.60999999999956	1.0	0.0	304.61	304.60999999999984	304.60999999999984	0.0	0.0	304.61	304.61	1.0	1.0	0.12533158977799985	0.16808399709393343	-0.04275240731593358	304.6008295113238	304.4754979215458	20.0	20.0	20.0	1.0	1.0	0.0	0.008337365896575865	16.425187586943707	35.08771929909318	4.547473508864641e-13	1.6412820468133078	2.4583477015654474	-0.8170656547521395	304.4075	303.785	304.0375	303.435	4.0	4.0	0.0	76.73117335102833	0.0	33.81998100854012	50.0	50.0	49.999999999999886	-50.0	0.20676470588210805	0.0	0.0	1.1556470627303916
305.11	305.11	305.11	305.11	8.26418	0.0	-119.95933000000004	0.26759761531193643	3.1535149999999996	0.0	0.01356518170775746	1026.4936902173968	0.0904952430995265	304.85860679774436	304.4113932022548	304.6349999999996	1.0	0.0	304.65999999999997	304.65999999999985	304.65999999999985	0.0	0.0	305.11	304.61	1.0	0.0	0.15666535602736076	0.1658002688806189	-0.009134912853258154	304.6791634326586	304.5224980766312	20.0	20.0	20.0	1.0	1.0	0.0	0.00810203384189153	15.69686504289995	666.666666668451	-0.02499999999957936	1.5955741009899	2.2565037662726164	-0.6609296652827163	304.6575	303.855	304.0375	303.435	100.0	4.0	96.0	98.48668218605108	100.00000000000004	35.282559177951796	97.92626728110592	100.0	66.66666666666656	-0.0	0.26264705882329054	0.16414431568234633	0.16400974613919317	1.321688307375557
304.53	304.53	304.53	304.53	49.73239	0.0	-169.69172000000003	0.22294387469481652	-3.2859536000016814	-1.9329775875170135e-17	-0.08097379177722185	1026.4936902173968	0.1254598685924204	304.8593026615277	304.40269733847146	304.6309999999996	0.0	0.0	304.652	304.6519999999998	304.6519999999998	0.0	0.0	305.11	304.53	0.0	1.0	0.13316143757879217	0.15927250262025358	-0.026111065041461406	304.6562152122496	304.5230537746708	20.0	20.0	20.0	1.0	1.0	0.0	0.007717581368745543	15.112981349379883	-118.44331641257914	-0.02099999999956026	1.3928775958031665	2.0621933773008916	-0.6693157814977251	304.63750000000005	303.855	304.0375	303.435	96.0	100.0	-4.0	43.74438755632294	14.272694503955478	33.58076691112942	50.89947089946923	0.0	49.999999999999886	-100.0	0.21958823529382698	-0.19009537543838162	-0.1902762860019891	1.129080463587151
305.11	305.11	305.11	305.11	3.0632099999999998	0.0	-166.62851000000003	-1.0967131748054114e-16	-0.0	-1.9329775875170135e-17	-0.08870486255994688	1028.4487236798673	0.15792702083582186	304.96857167598654	304.3434283240127	304.6559999999996	1.0	0.0	304.702	304.7019999999998	304.7019999999998	0.0	0.0	305.11	304.53	1.0	0.0	0.15949698278268443	0.15931739865273975	0.00017958412994467654	304.7260282565189	304.5665312737362	20.0	20.0	20.0	1.0	1.0	0.0	0.0076068969010457425	13.840727198270399	333.3333333338133	-0.045999999999594365	1.451187168382611	1.9017940011174117	-0.45060683273480073	304.63750000000005	303.855	304.0375	303.435	92.0	96.0	-4.0	65.72595815734662	18.58007908977754	33.55474743124402	67.52550270769414	100.0	66.66666666666656	-0.0	0.2754705882350663	0.1904574261977654	0.1902762860019891	1.321688307375557
305.11	305.11	305.11	305.11	4.25357	0.0	0.0	-1.141942499745429e-16	-26.37771560000186	-1.9329775875170135e-17	0.005834110925032428	1028.4487236798673	0.14664651934754885	305.0525061804367	304.3094938195625	304.6809999999996	1.0	0.0	304.752	304.75199999999984	304.75199999999984	0.0	0.0	305.11	304.53	1.0	0.0	0.17831261525111586	0.16311644197241498	0.015196173278700875	304.78510083243907	304.60678821718795	20.0	20.0	20.0	1.0	1.0	0.0	0.00766944034863042	12.899694694352972	222.2222222225167	-0.07099999999957163	1.5056135978801306	1.7748741773797416	-0.269260579499611	304.63750000000005	303.855	304.0375	303.435	88.0	92.0	-4.0	65.72595815734662	18.58007908977754	33.53272770605806	67.52550270769414	100.0	66.66666666666656	-0.0	0.3313529411762488	0.0	0.0	1.321688307375557
