Date,Open,High,Low,Close,Volume
2017-08-17 09:03:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,4.99502000
2017-08-17 09:04:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,4.36474000
2017-08-17 09:05:00.000000,308.62000000,309.62000000,308.62000000,309.62000000,1.62171000
2017-08-17 09:06:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,0.00000000
2017-08-17 09:07:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,6.52497000
2017-08-17 09:08:00.000000,308.74000000,308.74000000,308.74000000,308.74000000,50.53503000
2017-08-17 09:09:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,4.03975000
2017-08-17 09:10:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,0.24980000
2017-08-17 09:11:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,1.34554000
2017-08-17 09:12:00.000000,308.67000000,308.67000000,308.67000000,308.67000000,0.58334000
2017-08-17 09:13:00.000000,308.67000000,308.67000000,308.67000000,308.67000000,4.61971000
2017-08-17 09:14:00.000000,309.62000000,310.94000000,309.62000000,310.94000000,15.67839000
2017-08-17 09:15:00.000000,310.94000000,310.94000000,310.94000000,310.94000000,1.25278000
2017-08-17 09:16:00.000000,310.94000000,310.94000000,310.94000000,310.94000000,0.00000000
2017-08-17 09:17:00.000000,310.94000000,310.94000000,310.94000000,310.94000000,0.61039000
2017-08-17 09:18:00.000000,310.94000000,310.94000000,310.94000000,310.94000000,0.00000000
2017-08-17 09:19:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,23.00563000
2017-08-17 09:20:00.000000,309.62000000,310.94000000,309.62000000,310.94000000,9.21134000
2017-08-17 09:21:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,1.32735000
2017-08-17 09:22:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,0.00000000
2017-08-17 09:23:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,2.61360000
2017-08-17 09:24:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,0.34165000
2017-08-17 09:25:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,0.50332000
2017-08-17 09:26:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,0.91145000
2017-08-17 09:27:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,0.00000000
2017-08-17 09:28:00.000000,310.52000000,310.52000000,310.52000000,310.52000000,12.24070000
2017-08-17 09:29:00.000000,310.52000000,311.46000000,310.50000000,311.46000000,11.45510000
2017-08-17 09:30:00.000000,309.89000000,310.50000000,309.89000000,310.50000000,58.16935000
2017-08-17 09:31:00.000000,310.50000000,310.50000000,310.50000000,310.50000000,2.55219000
2017-08-17 09:32:00.000000,310.50000000,310.50000000,310.50000000,310.50000000,40.66602000
2017-08-17 09:33:00.000000,310.50000000,310.50000000,310.50000000,310.50000000,64.98468000
2017-08-17 09:34:00.000000,310.50000000,310.50000000,310.50000000,310.50000000,0.00000000
2017-08-17 09:35:00.000000,310.50000000,310.50000000,310.50000000,310.50000000,2.17956000
2017-08-17 09:36:00.000000,310.50000000,311.46000000,310.50000000,311.46000000,12.61330000
2017-08-17 09:37:00.000000,311.46000000,311.46000000,311.46000000,311.46000000,1.00209000
2017-08-17 09:38:00.000000,311.46000000,311.46000000,311.46000000,311.46000000,3.21621000
2017-08-17 09:39:00.000000,311.46000000,311.46000000,311.46000000,311.46000000,3.03692000
2017-08-17 09:40:00.000000,312.00000000,312.00000000,312.00000000,312.00000000,10.06730000
2017-08-17 09:41:00.000000,312.00000000,312.00000000,310.37000000,310.37000000,2.72148000
2017-08-17 09:42:00.000000,312.00000000,312.00000000,312.00000000,312.00000000,2.81810000
2017-08-17 09:43:00.000000,311.14000000,312.00000000,311.14000000,311.14000000,9.91106000
2017-08-17 09:44:00.000000,311.14000000,311.14000000,311.14000000,311.14000000,0.37041000
2017-08-17 09:45:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,0.69777000
2017-08-17 09:46:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,1.27425000
2017-08-17 09:47:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,0.00000000
2017-08-17 09:48:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,0.26289000
2017-08-17 09:49:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,0.00000000
2017-08-17 09:50:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,0.69841000
2017-08-17 09:51:00.000000,311.13000000,311.13000000,311.13000000,311.13000000,3.29855000
2017-08-17 09:52:00.000000,310.69000000,310.69000000,310.69000000,310.69000000,1.97701000
2017-08-17 09:53:00.000000,310.69000000,310.69000000,309.29000000,309.29000000,7.98012000
2017-08-17 09:54:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,5.71281000
2017-08-17 09:55:00.000000,309.95000000,309.95000000,309.95000000,309.95000000,50.69409000
2017-08-17 09:56:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,0.28485000
2017-08-17 09:57:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,0.43340000
2017-08-17 09:58:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,2.18718000
2017-08-17 09:59:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,7.24227000
2017-08-17 10:00:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.00000000
2017-08-17 10:01:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,1.64057000
2017-08-17 10:02:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,2.80667000
2017-08-17 10:03:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.71512000
2017-08-17 10:04:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.43679000
2017-08-17 10:05:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.57286000
2017-08-17 10:06:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,12.92289000
2017-08-17 10:07:00.000000,309.29000000,310.00000000,309.29000000,310.00000000,6.72681000
2017-08-17 10:08:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.78299000
2017-08-17 10:09:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,1.53783000
2017-08-17 10:10:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.78575000
2017-08-17 10:11:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,0.51093000
2017-08-17 10:12:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,4.24487000
2017-08-17 10:13:00.000000,310.00000000,310.00000000,310.00000000,310.00000000,6.54006000
2017-08-17 10:14:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,0.19757000
2017-08-17 10:15:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,2.51941000
2017-08-17 10:16:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,0.00000000
2017-08-17 10:17:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,1.62240000
2017-08-17 10:18:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,1.19682000
2017-08-17 10:19:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,0.08421000
2017-08-17 10:20:00.000000,310.62000000,310.62000000,310.62000000,310.62000000,0.31435000
2017-08-17 10:21:00.000000,310.62000000,310.62000000,310.47000000,310.47000000,6.45238000
2017-08-17 10:22:00.000000,310.47000000,310.47000000,310.47000000,310.47000000,0.00000000
2017-08-17 10:23:00.000000,310.47000000,310.47000000,310.47000000,310.47000000,2.10121000
2017-08-17 10:24:00.000000,310.47000000,310.47000000,310.47000000,310.47000000,3.67276000
2017-08-17 10:25:00.000000,308.54000000,309.22000000,308.54000000,309.22000000,50.13748000
2017-08-17 10:26:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,0.00000000
2017-08-17 10:27:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,4.03987000
2017-08-17 10:28:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,0.00000000
2017-08-17 10:29:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,1.16423000
2017-08-17 10:30:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,1.55576000
2017-08-17 10:31:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,0.00000000
2017-08-17 10:32:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,0.46759000
2017-08-17 10:33:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,1.56322000
2017-08-17 10:34:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,4.11249000
2017-08-17 10:35:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,7.02910000
2017-08-17 10:36:00.000000,309.22000000,309.22000000,309.22000000,309.22000000,6.10388000
2017-08-17 10:37:00.000000,310.47000000,310.47000000,310.47000000,310.47000000,7.99781000
2017-08-17 10:38:00.000000,310.47000000,310.65000000,310.47000000,310.65000000,3.03341000
2017-08-17 10:39:00.000000,310.65000000,310.65000000,310.65000000,310.65000000,0.00000000
2017-08-17 10:40:00.000000,310.65000000,310.65000000,310.65000000,310.65000000,13.72008000
2017-08-17 10:41:00.000000,310.65000000,310.65000000,310.65000000,310.65000000,2.83376000
2017-08-17 10:42:00.000000,310.65000000,310.65000000,310.65000000,310.65000000,0.43184000
2017-08-17 10:43:00.000000,310.42000000,310.42000000,310.42000000,310.42000000,1.12702000
2017-08-17 10:44:00.000000,310.42000000,310.42000000,310.42000000,310.42000000,0.62014000
2017-08-17 10:45:00.000000,310.42000000,310.42000000,310.42000000,310.42000000,1.66531000
2017-08-17 10:46:00.000000,310.42000000,310.42000000,310.42000000,310.42000000,13.13078000
2017-08-17 10:47:00.000000,310.42000000,310.42000000,310.42000000,310.42000000,2.87265000
2017-08-17 10:48:00.000000,310.42000000,310.97000000,310.42000000,310.97000000,11.27444000
2017-08-17 10:49:00.000000,310.97000000,310.97000000,310.97000000,310.97000000,4.78568000
2017-08-17 10:50:00.000000,310.97000000,310.97000000,310.40000000,310.40000000,4.16294000
2017-08-17 10:51:00.000000,309.67000000,310.40000000,309.67000000,310.40000000,53.66779000
2017-08-17 10:52:00.000000,310.40000000,310.40000000,310.40000000,310.40000000,1.50124000
2017-08-17 10:53:00.000000,310.40000000,310.40000000,310.40000000,310.40000000,0.00000000
2017-08-17 10:54:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,13.34288000
2017-08-17 10:55:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.33896000
2017-08-17 10:56:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.45360000
2017-08-17 10:57:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,7.05977000
2017-08-17 10:58:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,3.57856000
2017-08-17 10:59:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,2.23387000
2017-08-17 11:00:00.000000,308.30000000,308.30000000,308.30000000,308.30000000,5.71987000
2017-08-17 11:01:00.000000,308.30000000,308.30000000,308.30000000,308.30000000,5.66120000
2017-08-17 11:02:00.000000,308.30000000,308.30000000,308.30000000,308.30000000,4.77660000
2017-08-17 11:03:00.000000,308.30000000,308.30000000,308.30000000,308.30000000,1.45437000
2017-08-17 11:04:00.000000,307.84000000,308.30000000,307.84000000,308.30000000,60.66086000
2017-08-17 11:05:00.000000,308.30000000,308.30000000,307.78000000,307.78000000,0.54141000
2017-08-17 11:06:00.000000,307.78000000,307.78000000,307.78000000,307.78000000,1.07515000
2017-08-17 11:07:00.000000,307.78000000,307.78000000,307.78000000,307.78000000,9.78209000
2017-08-17 11:08:00.000000,307.78000000,307.78000000,307.78000000,307.78000000,0.17920000
2017-08-17 11:09:00.000000,307.78000000,307.78000000,307.78000000,307.78000000,5.87589000
2017-08-17 11:10:00.000000,307.78000000,307.78000000,307.78000000,307.78000000,0.59968000
2017-08-17 11:11:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,2.89311000
2017-08-17 11:12:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,6.56176000
2017-08-17 11:13:00.000000,308.12000000,308.39000000,308.12000000,308.39000000,4.12040000
2017-08-17 11:14:00.000000,308.39000000,308.39000000,308.39000000,308.39000000,0.01076000
2017-08-17 11:15:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.70381000
2017-08-17 11:16:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.28390000
2017-08-17 11:17:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.80257000
2017-08-17 11:18:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.45521000
2017-08-17 11:19:00.000000,309.30000000,309.30000000,309.30000000,309.30000000,0.61318000
2017-08-17 11:20:00.000000,308.92000000,309.30000000,308.92000000,309.30000000,9.32324000
2017-08-17 11:21:00.000000,308.92000000,308.92000000,308.92000000,308.92000000,1.89649000
2017-08-17 11:22:00.000000,308.92000000,308.92000000,308.92000000,308.92000000,1.63511000
2017-08-17 11:23:00.000000,308.92000000,308.92000000,308.92000000,308.92000000,0.00000000
2017-08-17 11:24:00.000000,308.92000000,308.92000000,308.92000000,308.92000000,15.05799000
2017-08-17 11:25:00.000000,308.92000000,310.40000000,308.92000000,310.40000000,1.15609000
2017-08-17 11:26:00.000000,310.40000000,310.40000000,310.40000000,310.40000000,1.58066000
2017-08-17 11:27:00.000000,310.40000000,310.40000000,310.40000000,310.40000000,0.00000000
2017-08-17 11:28:00.000000,310.40000000,310.40000000,310.40000000,310.40000000,0.46669000
2017-08-17 11:29:00.000000,310.40000000,310.40000000,310.40000000,310.40000000,4.78168000
2017-08-17 11:30:00.000000,310.40000000,310.68000000,310.40000000,310.68000000,3.61948000
2017-08-17 11:31:00.000000,310.68000000,310.68000000,310.68000000,310.68000000,2.58278000
2017-08-17 11:32:00.000000,310.68000000,310.68000000,310.68000000,310.68000000,0.00000000
2017-08-17 11:33:00.000000,310.68000000,310.68000000,310.51000000,310.51000000,2.02252000
2017-08-17 11:34:00.000000,310.51000000,310.51000000,310.51000000,310.51000000,0.00000000
2017-08-17 11:35:00.000000,310.51000000,310.51000000,310.51000000,310.51000000,2.02494000
2017-08-17 11:36:00.000000,309.44000000,310.51000000,309.44000000,310.51000000,51.16241000
2017-08-17 11:37:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,0.18727000
2017-08-17 11:38:00.000000,308.39000000,309.56000000,308.39000000,309.56000000,3.85751000
2017-08-17 11:39:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,1.39687000
2017-08-17 11:40:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,7.24128000
2017-08-17 11:41:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,0.15919000
2017-08-17 11:42:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,0.00000000
2017-08-17 11:43:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,1.19280000
2017-08-17 11:44:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,0.05821000
2017-08-17 11:45:00.000000,309.56000000,309.56000000,308.39000000,308.39000000,0.54005000
2017-08-17 11:46:00.000000,309.56000000,309.56000000,308.39000000,309.56000000,5.13183000
2017-08-17 11:47:00.000000,308.39000000,308.39000000,308.39000000,308.39000000,3.24600000
2017-08-17 11:48:00.000000,308.39000000,308.39000000,308.39000000,308.39000000,0.00000000
2017-08-17 11:49:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,0.36056000
2017-08-17 11:50:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,3.11221000
2017-08-17 11:51:00.000000,309.56000000,309.56000000,309.56000000,309.56000000,4.74578000
2017-08-17 11:52:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,17.48034000
2017-08-17 11:53:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,8.17404000
2017-08-17 11:54:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,2.31936000
2017-08-17 11:55:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,0.00000000
2017-08-17 11:56:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,1.42311000
2017-08-17 11:57:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,0.77573000
2017-08-17 11:58:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,0.09985000
2017-08-17 11:59:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,1.70731000
2017-08-17 12:00:00.000000,308.95000000,308.95000000,308.95000000,308.95000000,0.36000000
2017-08-17 12:01:00.000000,308.95000000,309.12000000,308.95000000,309.12000000,0.75930000
2017-08-17 12:02:00.000000,309.12000000,309.12000000,309.12000000,309.12000000,4.70241000
2017-08-17 12:03:00.000000,308.75000000,309.12000000,308.75000000,309.12000000,55.18247000
2017-08-17 12:04:00.000000,309.12000000,309.42000000,309.12000000,309.42000000,0.68051000
2017-08-17 12:05:00.000000,309.42000000,309.42000000,309.42000000,309.42000000,0.49913000
2017-08-17 12:06:00.000000,309.42000000,309.42000000,309.42000000,309.42000000,0.47959000
2017-08-17 12:07:00.000000,309.42000000,309.42000000,309.42000000,309.42000000,0.19574000
2017-08-17 12:08:00.000000,309.42000000,309.42000000,309.42000000,309.42000000,3.74529000
2017-08-17 12:09:00.000000,309.42000000,309.42000000,309.42000000,309.42000000,1.08657000
2017-08-17 12:10:00.000000,310.51000000,310.51000000,310.51000000,310.51000000,0.89388000
2017-08-17 12:11:00.000000,310.51000000,310.51000000,310.51000000,310.51000000,3.58763000
2017-08-17 12:12:00.000000,310.51000000,310.51000000,310.51000000,310.51000000,0.00000000
2017-08-17 12:13:00.000000,310.05000000,310.05000000,310.05000000,310.05000000,25.15537000
2017-08-17 12:14:00.000000,310.05000000,310.45000000,310.05000000,310.45000000,7.73168000
2017-08-17 12:15:00.000000,310.45000000,310.45000000,310.45000000,310.45000000,0.00682000
2017-08-17 12:16:00.000000,310.05000000,310.45000000,310.05000000,310.45000000,1.27563000
2017-08-17 12:17:00.000000,310.45000000,310.45000000,310.45000000,310.45000000,0.54055000
2017-08-17 12:18:00.000000,310.45000000,310.45000000,310.45000000,310.45000000,7.71203000
2017-08-17 12:19:00.000000,310.45000000,310.45000000,310.45000000,310.45000000,0.00000000
2017-08-17 12:20:00.000000,309.72000000,309.72000000,309.72000000,309.72000000,1.98279000
2017-08-17 12:21:00.000000,309.72000000,309.72000000,309.72000000,309.72000000,0.24309000
2017-08-17 12:22:00.000000,309.72000000,309.72000000,309.72000000,309.72000000,1.07314000
2017-08-17 12:23:00.000000,308.39000000,308.39000000,307.98000000,307.98000000,12.27473000
2017-08-17 12:24:00.000000,309.72000000,309.72000000,309.72000000,309.72000000,7.88998000
2017-08-17 12:25:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,6.80429000
2017-08-17 12:26:00.000000,308.76000000,308.76000000,308.76000000,308.76000000,0.86293000
2017-08-17 12:27:00.000000,308.76000000,308.76000000,308.76000000,308.76000000,2.63326000
2017-08-17 12:28:00.000000,308.07000000,308.07000000,308.07000000,308.07000000,48.80394000
2017-08-17 12:29:00.000000,308.76000000,308.76000000,308.76000000,308.76000000,7.75994000
2017-08-17 12:30:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,26.08660000
2017-08-17 12:31:00.000000,308.20000000,308.20000000,308.20000000,308.20000000,0.71740000
2017-08-17 12:32:00.000000,308.20000000,308.20000000,308.20000000,308.20000000,6.03146000
2017-08-17 12:33:00.000000,308.20000000,308.20000000,308.20000000,308.20000000,7.27935000
2017-08-17 12:34:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,3.77986000
2017-08-17 12:35:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,8.55458000
2017-08-17 12:36:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,1.72736000
2017-08-17 12:37:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,0.07852000
2017-08-17 12:38:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,18.74874000
2017-08-17 12:39:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,1.70171000
2017-08-17 12:40:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,20.92253000
2017-08-17 12:41:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,1.99150000
2017-08-17 12:42:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,0.00000000
2017-08-17 12:43:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,3.10175000
2017-08-17 12:44:00.000000,308.03000000,308.03000000,308.03000000,308.03000000,4.28485000
2017-08-17 12:45:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,1.46581000
2017-08-17 12:46:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,5.09028000
2017-08-17 12:47:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,0.44161000
2017-08-17 12:48:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,0.38164000
2017-08-17 12:49:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,9.81586000
2017-08-17 12:50:00.000000,308.12000000,308.12000000,308.12000000,308.12000000,1.88224000
2017-08-17 12:51:00.000000,308.52000000,308.52000000,308.52000000,308.52000000,1.35406000
2017-08-17 12:52:00.000000,308.52000000,308.52000000,308.52000000,308.52000000,0.40000000
2017-08-17 12:53:00.000000,308.52000000,308.52000000,308.52000000,308.52000000,5.18615000
2017-08-17 12:54:00.000000,308.55000000,308.55000000,308.04000000,308.23000000,56.57292000
2017-08-17 12:55:00.000000,308.23000000,308.23000000,308.23000000,308.23000000,6.15464000
2017-08-17 12:56:00.000000,308.23000000,308.23000000,308.23000000,308.23000000,0.00000000
2017-08-17 12:57:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,1.76206000
2017-08-17 12:58:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,0.79998000
2017-08-17 12:59:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,0.55663000
2017-08-17 13:00:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,0.69719000
2017-08-17 13:01:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,5.08415000
2017-08-17 13:02:00.000000,308.62000000,308.62000000,308.62000000,308.62000000,0.32941000
2017-08-17 13:03:00.000000,309.72000000,309.72000000,309.72000000,309.72000000,8.50520000
2017-08-17 13:04:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,1.65747000
2017-08-17 13:05:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,1.09264000
2017-08-17 13:06:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,0.55121000
2017-08-17 13:07:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,2.25266000
2017-08-17 13:08:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,1.18420000
2017-08-17 13:09:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,0.38716000
2017-08-17 13:10:00.000000,309.62000000,309.62000000,309.62000000,309.62000000,0.39867000
2017-08-17 13:11:00.000000,309.62000000,309.62000000,309.52000000,309.52000000,9.33985000
2017-08-17 13:12:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,1.62034000
2017-08-17 13:13:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.95683000
2017-08-17 13:14:00.000000,308.45000000,308.45000000,308.45000000,308.45000000,48.70830000
2017-08-17 13:15:00.000000,309.52000000,309.52000000,309.15000000,309.15000000,5.20254000
2017-08-17 13:16:00.000000,309.15000000,309.15000000,309.15000000,309.15000000,7.30981000
2017-08-17 13:17:00.000000,309.15000000,309.15000000,309.15000000,309.15000000,0.00000000
2017-08-17 13:18:00.000000,309.15000000,309.15000000,309.15000000,309.15000000,3.99643000
2017-08-17 13:19:00.000000,309.15000000,309.15000000,309.15000000,309.15000000,0.18896000
2017-08-17 13:20:00.000000,309.15000000,309.15000000,309.15000000,309.15000000,0.48309000
2017-08-17 13:21:00.000000,309.15000000,309.52000000,309.15000000,309.52000000,2.92315000
2017-08-17 13:22:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,2.96949000
2017-08-17 13:23:00.000000,309.51000000,309.51000000,309.51000000,309.51000000,0.81074000
2017-08-17 13:24:00.000000,309.51000000,309.51000000,309.51000000,309.51000000,0.66868000
2017-08-17 13:25:00.000000,309.51000000,309.52000000,309.51000000,309.52000000,3.82806000
2017-08-17 13:26:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.14066000
2017-08-17 13:27:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,5.13030000
2017-08-17 13:28:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.00000000
2017-08-17 13:29:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.60177000
2017-08-17 13:30:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.00000000
2017-08-17 13:31:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,1.03523000
2017-08-17 13:32:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.84216000
2017-08-17 13:33:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.99856000
2017-08-17 13:34:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,1.73587000
2017-08-17 13:35:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,1.71003000
2017-08-17 13:36:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.03835000
2017-08-17 13:37:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,1.11652000
2017-08-17 13:38:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.00000000
2017-08-17 13:39:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.75425000
2017-08-17 13:40:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,79.52438000
2017-08-17 13:41:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,3.34611000
2017-08-17 13:42:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,5.13211000
2017-08-17 13:43:00.000000,309.52000000,309.52000000,309.52000000,309.52000000,0.00000000
2017-08-17 13:44:00.000000,309.52000000,309.52000000,308.77000000,308.77000000,18.66091000
2017-08-17 13:45:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,0.82019000
2017-08-17 13:46:00.000000,308.00000000,308.77000000,308.00000000,308.77000000,2.66763000
2017-08-17 13:47:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,0.46888000
2017-08-17 13:48:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,4.93651000
2017-08-17 13:49:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,3.32054000
2017-08-17 13:50:00.000000,308.07000000,308.07000000,308.07000000,308.07000000,48.68035000
2017-08-17 13:51:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,0.64257000
2017-08-17 13:52:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,1.14165000
2017-08-17 13:53:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,0.88942000
2017-08-17 13:54:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,1.65282000
2017-08-17 13:55:00.000000,308.77000000,308.77000000,308.77000000,308.77000000,0.16103000
2017-08-17 13:56:00.000000,307.77000000,308.77000000,307.77000000,308.77000000,4.70677000
2017-08-17 13:57:00.000000,308.77000000,309.40000000,307.77000000,309.40000000,6.60847000
2017-08-17 13:58:00.000000,309.40000000,309.40000000,307.77000000,307.77000000,1.93308000
2017-08-17 13:59:00.000000,307.77000000,309.40000000,307.77000000,309.40000000,0.03707000
2017-08-17 14:00:00.000000,307.77000000,307.77000000,307.77000000,307.77000000,0.98630000
2017-08-17 14:01:00.000000,307.77000000,308.45000000,307.77000000,308.45000000,21.61702000
2017-08-17 14:02:00.000000,308.45000000,308.45000000,308.45000000,308.45000000,20.96240000
2017-08-17 14:03:00.000000,308.23000000,308.23000000,308.23000000,308.23000000,15.29726000
2017-08-17 14:04:00.000000,308.23000000,308.23000000,308.23000000,308.23000000,5.29104000
2017-08-17 14:05:00.000000,307.25000000,308.23000000,307.25000000,308.23000000,65.79249000
